"name","IsGeneric","route","strength","dosage_form","over_the_counter","labeller"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Nucare Pharmaceuticals,inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Nucare Pharmaceuticals,inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Nucare Pharmaceuticals,inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin sodium","true","Oral","10 mg/1","Tablet","false","Aurobindo Pharma Limited"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Aurobindo Pharma Limited"
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Aurobindo Pharma Limited"
"Pravastatin sodium","true","Oral","80 mg/1","Tablet","false","Aurobindo Pharma Limited"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Direct_Rx"
"Pravastatin sodium","true","Oral","10 mg/1","Tablet","false","Rising Health, Llc"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Rising Health, Llc"
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Rising Health, Llc"
"Pravastatin sodium","true","Oral","80 mg/1","Tablet","false","Rising Health, Llc"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Direct Rx"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Accord Healthcare Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Accord Healthcare Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Accord Healthcare Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Accord Healthcare Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Major Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Major Pharmaceuticals"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Major Pharmaceuticals"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Apotex Corp."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Apotex Corp."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Apotex Corp."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Apotex Corp."
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Lupin Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Lupin Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Lupin Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Lupin Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Zydus Pharmaceuticals USA Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Zydus Pharmaceuticals USA Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Zydus Pharmaceuticals USA Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Zydus Pharmaceuticals USA Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","International Laboratories, Llc"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","International Laboratories, Llc"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Zydus Lifesciences Limited"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Zydus Lifesciences Limited"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Zydus Lifesciences Limited"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Zydus Lifesciences Limited"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","International Laboratories, Llc"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","International Laboratories, Llc"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Directrx"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Directrx"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Cardinal Health 107, LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Cardinal Health 107, LLC"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","NCS HealthCare of KY, LLC dba Vangard Labs"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","NCS HealthCare of KY, LLC dba Vangard Labs"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","NCS HealthCare of KY, LLC dba Vangard Labs"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Nucare Pharmaceuticals,inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Golden State Medical Supply"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Golden State Medical Supply"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Golden State Medical Supply"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Teva Pharmaceuticals USA, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Teva Pharmaceuticals USA, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Teva Pharmaceuticals USA, Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Teva Pharmaceuticals USA, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Glenmark Pharmaceuticals Inc., USA"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Glenmark Pharmaceuticals Inc., USA"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Glenmark Pharmaceuticals Inc., USA"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Glenmark Pharmaceuticals Inc., USA"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","AvPAK"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","AvPAK"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Nucare Pharmaceuticals, Inc."
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Cardinal Health"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Cardinal Health"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Cardinal Health"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","St Marys Medical Park Pharmacy"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","St Marys Medical Park Pharmacy"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin sodium","true","Oral","80 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","Nucare Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin sodium","true","Oral","80 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","St. Mary's Medical Park Pharmacy"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Unit Dose Services"
"Pravastatin sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Unit Dose Services"
"Pravastatin sodium","true","Oral","40 mg/1","Tablet","false","St. Mary's Medical Park Pharmacy"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Preferred Pharmaceuticals Inc., Usa"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Clinical Solutions Wholesale, LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Direct Rx"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Direct Rx"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Direct Rx"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Direct Rx"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Proficient Rx LP"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","PD-Rx Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Biocon Pharma Inc.,"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Biocon Pharma Inc.,"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Biocon Pharma Inc.,"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Biocon Pharma Inc.,"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","AvPAK"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","AvPAK"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","AvPAK"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","AvPAK"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Denton Pharma, Inc. Dba Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","NCS HealthCare of KY, LLC dba Vangard Labs"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Quallent"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Quallent"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Quallent"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","REMEDYREPACK INC."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Aphena Pharma Solutions - Tennessee, LLC"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Northwind Pharmaceuticals, LLC"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Northstar RxLLC"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Northstar RxLLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Northstar RxLLC"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Northstar RxLLC"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Preferred Pharmaceuticals Inc.."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Preferred Pharmaceuticals Inc.."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","A-S Medication Solutions"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","Teva Pharmaceuticals, Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Northwind Pharmaceuticals, LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Quality Care Products, LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Northwind Pharmaceuticals, LLC"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","Northwind Pharmaceuticals"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","Preferred Pharmaceuticals Inc."
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","40 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","20 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","80 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Sodium","true","Oral","10 mg/1","Tablet","false","bryant ranch prepack"
"Pravastatin Tablets","false","Oral","10 mg","Tablet","false","Ranbaxy Inc."
